% Output generated by QOMET v1.5.0 beta (revision 183)
% time from_node_id from_node_x from_node_y from_node_z to_node_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
75.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
75.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
75.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
75.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
75.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
75.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
75.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
76.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
76.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
76.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
76.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
76.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
76.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
76.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
76.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
76.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
76.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
76.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
76.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
77.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
77.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
77.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
77.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
77.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
77.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
77.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
77.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
77.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
77.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
77.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
77.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
78.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
78.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
78.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
78.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
78.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
78.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
78.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
78.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
78.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
78.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
78.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
78.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
79.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
79.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
79.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
79.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
79.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
79.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
79.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
79.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
79.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
79.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
79.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
79.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
80.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
80.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
80.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
80.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
80.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
80.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
80.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
80.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
80.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
80.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
80.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
80.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
81.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
81.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
81.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
81.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
81.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
81.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
81.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
81.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
81.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
81.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
81.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
81.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
82.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
82.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
82.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
82.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
82.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
82.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
82.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
82.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
82.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
82.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
82.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
82.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
83.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
83.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
83.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
83.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
83.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
83.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
83.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
83.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
83.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
83.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
83.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
83.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
84.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
84.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
84.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
84.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
84.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
84.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
84.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
84.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
84.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
84.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
84.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
84.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
85.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
85.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
85.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
85.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
85.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
85.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
85.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
85.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
85.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
85.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
85.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
85.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
86.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
86.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
86.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
86.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
86.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
86.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
86.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
86.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
86.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
86.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
86.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
86.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
87.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
87.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
87.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
87.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
87.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
87.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
87.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
87.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
87.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
87.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
87.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
87.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
88.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
